trans_num,category,amt,gender,state,zip,lat,long,city_pop,job,unix_time,merch_lat,merch_long,trans_date,age,is_fraud
1fbe6de5c78dd35eb855f9221797381a,misc_net,720.24,F,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1375313832,33.862287,-119.286251,20200731,60,1
4d5b603424a701ad66af94f4c89a9dbd,shopping_net,990.7,F,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1375314548,34.665421,-118.261771,20200731,60,1
01269c3f03aa52dbfbd541477aaa81d6,misc_net,931.63,F,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1375314671,33.979953,-118.458896,20200731,60,1
4f15efcda89d2dcb4661468051b530e0,grocery_pos,287.69,M,IN,47470,38.7735,-86.6285,1735,Financial adviser,1375326243,39.112742,-86.898213,20200801,31,1
f5cf83ea7b63338db4a940342e7243c9,shopping_net,975.35,M,IN,47470,38.7735,-86.6285,1735,Financial adviser,1375395711,38.790772,-87.160684,20200801,31,1
4fbd204b6e65e5e5a75e9af17dd01dcf,shopping_net,982.99,M,IN,47470,38.7735,-86.6285,1735,Financial adviser,1375398070,39.317943,-85.929942,20200801,31,1
f7c05be1f2729199c1eb207ccac1a29d,misc_net,710.75,M,IN,47470,38.7735,-86.6285,1735,Financial adviser,1375399606,37.917313,-86.823794,20200801,31,1
1f6dd7807055b8b61cfb88a51e7411ff,shopping_net,941.23,M,IN,47470,38.7735,-86.6285,1735,Financial adviser,1375400761,39.740752,-87.513185,20200801,31,1
e5d9849bf300a0bfbe8c9c04d0b9fd5c,shopping_net,1034.33,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375401720,48.171663,-97.431113,20200802,26,1
4a3a2c951f97b8cb65a40cc8b0dd4b43,shopping_net,934.89,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375403435,47.985204,-97.13412,20200802,26,1
c868641a6783351f93b6fb30fa2802ee,shopping_pos,957.05,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375403773,48.634635,-96.424139,20200802,26,1
6fe36745efdd33a03be77c67b45a4f23,shopping_pos,920.68,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375404891,46.777375,-96.849907,20200802,26,1
035e46b5d0d5cb2e168b50d5e3675e46,grocery_pos,359.67,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375410752,48.458137,-97.316811,20200802,26,1
ce4796cf8d50e9281185563ffc42fbba,shopping_pos,805.5,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375412009,48.191798,-97.537627,20200802,26,1
3d90fb83a6a609f3d341a6f0867a9911,grocery_pos,348.61,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375412082,47.442871,-96.809288,20200802,26,1
01d25021ef34c8d0d585f528f5ec4f3a,entertainment,596.85,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375475056,47.769536,-97.850139,20200802,26,1
807bbf6b47aa73ec70e1876b26324706,grocery_pos,275.75,M,IN,47470,38.7735,-86.6285,1735,Financial adviser,1375480907,38.70285,-87.167538,20200802,31,1
88afa76cf38463346c296d7724f4f1ed,shopping_net,1021.04,M,IN,47470,38.7735,-86.6285,1735,Financial adviser,1375481075,39.577959,-87.32079,20200802,31,1
534e600a6714a208c566540c950513eb,kids_pets,19.63,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375482614,46.734131,-98.151007,20200802,26,1
89752632040a5fae3957c69e9df7fcc8,home,241.34,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375483143,48.164184,-97.007406,20200802,26,1
31e26180274390a727a76d1ac252e499,health_fitness,17.29,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375483824,47.092661,-96.783225,20200802,26,1
c7080b632616b8cbf2e586d6c209694f,food_dining,135.12,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375484246,46.941781,-97.684605,20200802,26,1
7b511445645cae405f8776134a6ab8b5,misc_net,850.64,M,IN,47470,38.7735,-86.6285,1735,Financial adviser,1375486130,39.505664,-87.578433,20200802,31,1
c06384b90ee7a5a063c4147803de2bd2,shopping_pos,760.17,M,IN,47470,38.7735,-86.6285,1735,Financial adviser,1375486416,37.783378,-87.08454,20200802,31,1
1c75cb866bb4b25a3b44155c04fb58b7,grocery_pos,298.35,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375490380,37.356155,-85.517653,20200803,22,1
81623108c2a9696464a26c715605658e,grocery_pos,354.63,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375490462,46.85439,-96.341042,20200803,26,1
fa320a6a33fd5459d374da96e47791b3,misc_net,989.83,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375490544,37.792589,-85.244334,20200803,22,1
44549a6495507f6eb59e38c5b1b4cc26,misc_net,684.27,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375491104,37.611321,-86.392856,20200803,22,1
9f8d0f8fbf22e630e6a9b350f74823c7,grocery_net,5.6,M,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1375492997,40.04167,-77.219129,20200803,96,1
058f95bbb994f9d2a1e9dd7b3c09685f,entertainment,532.58,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375493725,31.256189,-87.575991,20200803,26,1
f62547fed07b5d444ca8e53cdbeae2eb,misc_pos,684.31,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375494233,46.75386,-97.382143,20200803,26,1
1d629d8f67a23b4a77c14762264e842a,grocery_pos,337.71,M,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1375494487,38.650523,-77.665075,20200803,96,1
821bf185d401a4936ddf637e5ac35bc8,misc_net,772.78,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375494622,48.414592,-96.282691,20200803,26,1
489810f0c35c7fada46261d3e48f18ee,grocery_pos,319.08,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375496380,36.061624,-85.630197,20200803,22,1
07164e1456e4bbfa6808060f279fa5e8,shopping_net,987.01,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375497027,31.401244,-86.265384,20200803,26,1
0e7d5f5916e4ef8a3be654201eedb94f,shopping_net,906.2,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375497254,31.256958,-86.795655,20200803,26,1
a22b1e3492a4aec8cc15073d82779f34,grocery_pos,301.61,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375498877,37.723166,-86.562276,20200803,22,1
09b2730549c56b66240b040dfd2773f8,grocery_pos,332.09,F,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1375499933,47.159478,-96.331097,20200803,26,1
05c58f4cc15ecc450c646f6ebb9d8f5b,grocery_net,9.69,M,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1375501758,39.048537,-76.478846,20200803,96,1
766ecf7b6a82ffb6a0eccb0542e421ee,grocery_pos,308.32,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375518724,37.869299,-86.442698,20200803,22,1
59f5b5fe9ed55892f8e989484e306dbc,grocery_pos,343.05,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375522116,30.80909,-87.4463,20200803,26,1
35bbc964ea2c9af8838879d32851da20,shopping_pos,790.4,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375534363,36.235864,-86.328506,20200803,22,1
445b805b43e360ed4f77ed19f46bb75d,shopping_net,969.07,M,NY,11957,41.1437,-72.2879,743,Video editor,1375557395,41.36776,-72.385105,20200803,53,1
68e302253cf031d4d5c94fae29e2f35e,shopping_pos,1113.4,M,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1375568572,39.73311,-77.366091,20200803,96,1
10ad75eeb90c45a7f64543463a52d998,shopping_net,1037.21,M,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1375570081,39.167276,-77.027134,20200803,96,1
a615441e7642b7d1c9983da976cbb919,misc_pos,8.77,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375570241,37.810239,-85.76572,20200803,22,1
8e6f55ac39c62d05e869df64294f128c,home,292.85,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375570860,29.952503,-86.844989,20200803,26,1
6f4e4cb209429e6e26325debaf05924a,health_fitness,19.79,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375570933,31.692756,-86.176423,20200803,26,1
3cabfad01b01b8a9a1d4f4c7409da15d,misc_pos,7.12,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375571377,36.067928,-86.989377,20200803,22,1
52193de36dd0ba406766b1536caf640c,home,272.17,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375571862,30.152573,-87.376664,20200803,26,1
38d75a05c44f644cd54b1a46771caeeb,kids_pets,19.33,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375572578,30.279472,-86.200294,20200803,26,1
281a9765dc7f9ea05fa96773ff7b7518,personal_care,18.29,M,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1375572806,39.393009,-75.779771,20200803,96,1
8edc1be7a04f4a7a3b961b805c9665e6,misc_pos,9.29,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375577487,30.502501,-87.955677,20200804,26,1
c19c6d7f9e8c551be6773764f61766dc,grocery_net,9.92,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375577877,31.632968,-86.963739,20200804,26,1
f38afd5fe97482756228e7a008051676,entertainment,576.18,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375578008,30.896216,-87.942563,20200804,26,1
c97ac5f8eee3e0a71ec9c7ee7ed3b6d5,grocery_pos,347.5,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375578874,31.761515,-87.443668,20200804,26,1
9dcfe317bc63619482a2478658e2a95e,gas_transport,12.27,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375579152,37.957994,-85.883128,20200804,22,1
68fc522704b0777d845480d0bd3bba55,grocery_pos,274.36,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375579493,37.353401,-85.958606,20200804,22,1
b5721fe7666ec5750336f71a1e9b41a3,misc_pos,9.5,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375584399,31.426065,-87.068753,20200804,26,1
a6758b1f7d7a8ee735e58d31237b7984,misc_pos,9.65,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375585777,30.500708,-87.442833,20200804,26,1
e8bfe17202ec76a1a74470c9ebb47a38,misc_net,825.63,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375585927,36.673747,-86.930713,20200804,22,1
b48f5a48eea71047e62b27c41d823162,grocery_pos,339.09,F,AL,36507,30.8635,-87.7644,19090,Science writer,1375588070,30.805781,-88.713412,20200804,92,1
ca57ad48e3b9b15445497161e40fbad4,grocery_pos,322.27,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375588430,29.989522,-86.246005,20200804,26,1
d0134311f2a17638202fcd3e8e3ce8ba,misc_net,792.98,F,AL,36507,30.8635,-87.7644,19090,Science writer,1375640832,30.914325,-88.355444,20200804,92,1
ba9dad094b82fc7b126a0649ffe5b5e0,misc_net,758.6,M,NY,11957,41.1437,-72.2879,743,Video editor,1375654091,41.516219,-72.489861,20200804,53,1
a824f7a50d3e610e2de5855d69f2c7fc,grocery_pos,330.62,M,NY,11957,41.1437,-72.2879,743,Video editor,1375654196,40.817996,-72.66472,20200804,53,1
72b28ca88355fea9e986f03a576d39c6,shopping_net,918.58,M,NY,11957,41.1437,-72.2879,743,Video editor,1375654312,40.680353,-73.043091,20200804,53,1
51fc51c80f985c445bca3d291f3a0ed9,shopping_net,916.74,M,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1375655194,38.724457,-76.409841,20200804,96,1
745cf8d3192c8f2c57ad94ed6cd19de5,misc_net,742.86,F,AL,36507,30.8635,-87.7644,19090,Science writer,1375655339,31.398897,-87.561314,20200804,92,1
3997bf7998557493819a1fdb926911b3,kids_pets,22.04,F,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1375656098,30.469998,-88.052595,20200804,26,1
600b5f31691f66e0839e5a7b589ef855,shopping_net,891.63,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375658659,36.663875,-86.737973,20200804,22,1
a8738ad969a14c55629f3bb103358845,food_dining,127.66,F,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1375658986,37.553385,-86.986312,20200804,22,1
4d376f34816ebf4bcdec9b32c0849f43,gas_transport,7.99,M,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1375669306,29.575172,-87.791988,20200805,73,1
b529022f0859431202f74e1efae95664,grocery_pos,292.51,F,AL,36507,30.8635,-87.7644,19090,Science writer,1375672667,30.939598,-87.826081,20200805,92,1
03d515ab9aa23f4253609b7c2a7d3a56,grocery_pos,321.55,M,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1375694824,31.256102,-88.487097,20200805,73,1
c0ee9889f4ab0483af6a14f5232516c0,grocery_pos,296.79,F,AL,36507,30.8635,-87.7644,19090,Science writer,1375700297,31.340758,-87.049519,20200805,92,1
436518c5eaad266b20f8639f2e5f5826,shopping_net,1117.83,M,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1375740701,30.755653,-88.809163,20200805,73,1
348e68dd4bf32d012aca5defceabd795,shopping_net,855.28,F,AL,36507,30.8635,-87.7644,19090,Science writer,1375742315,31.563648,-87.106188,20200805,92,1
d615788fa32af5d1dc4b8f17863ac07c,misc_net,723.97,M,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1375743732,30.591638,-88.903969,20200805,73,1
a3ef4a0acbbd0cf86bf951ee1983cd23,shopping_pos,1010.08,F,AL,36507,30.8635,-87.7644,19090,Science writer,1375746859,30.355717,-87.019374,20200805,92,1
09f959ba5481ba7b1a7c575be39008a1,misc_net,821.28,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375748063,28.053975,-80.965234,20200806,28,1
2209f247f264dbdac85a1ee11c6f5e4d,grocery_pos,366.56,F,TX,75452,33.4044,-96.2238,4090,Sub,1375749944,34.10204,-95.911024,20200806,44,1
9a01576de3ec98ff84397b6305a6ec59,misc_net,615.95,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375751799,27.155671,-82.14097,20200806,28,1
09f470a01a7bd7ef009eb4d9dc1cd2ba,shopping_net,1116.06,F,TX,75452,33.4044,-96.2238,4090,Sub,1375752191,33.767248,-96.867737,20200806,44,1
21d24ff8fa3439371f16cb1a4a63e218,food_dining,122.03,F,TX,75452,33.4044,-96.2238,4090,Sub,1375754393,34.253868,-97.000483,20200806,44,1
1dd87760de13da3cdc47ac651e4fc0b3,grocery_pos,320.13,M,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1375755647,30.659283,-88.240141,20200806,73,1
2b87078886a63c9cbae655d39b54ce75,misc_net,709.07,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375756025,27.120883,-81.448566,20200806,28,1
9231bcc1472921055c59a718612c3717,misc_pos,7.45,F,TX,75452,33.4044,-96.2238,4090,Sub,1375757856,33.491536,-95.956002,20200806,44,1
0023e99eccc5def33c3bb162ff3f5955,entertainment,530.09,F,TX,75452,33.4044,-96.2238,4090,Sub,1375770584,33.430213,-95.423245,20200806,44,1
5c06e9dd7dba6906152cda6b5705b99c,food_dining,124.27,F,TX,75452,33.4044,-96.2238,4090,Sub,1375817557,34.298985,-96.761756,20200806,44,1
173e6d158f43108c92f11330fd60b42f,shopping_pos,935.6,M,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1375826539,29.577144,-89.286047,20200806,73,1
37e0ffa627cd2a15ee0fde17728d1830,shopping_net,969.54,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375826730,26.868866,-81.77568,20200806,28,1
f652df33e5877d73c422fa8799db45b3,shopping_net,1267.18,M,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1375827319,30.39588,-89.191137,20200806,73,1
697ace69ce18bb8ccbf75b297f60c042,personal_care,52.45,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375827678,41.569634,-74.926347,20200806,52,1
d4ca6278c86c54bfe17d3bcb0cd56ee1,personal_care,18.83,F,TX,75452,33.4044,-96.2238,4090,Sub,1375831265,32.743431,-96.555606,20200806,44,1
27bc87a6103747819b66b505a2f3f669,shopping_net,1051.86,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375833136,39.983503,-75.283554,20200806,52,1
f5fca8b13dc8428bcd373c7561ab837a,grocery_pos,332.71,M,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1375833234,31.315238,-88.522865,20200806,73,1
4153c58ec1c1ed7567afe299b8477137,misc_pos,714.17,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375833812,40.8865,-100.286657,20200807,39,1
9708c85930cd1ad9a860bec9db9ec3fc,gas_transport,21.44,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375835487,40.352201,-75.487264,20200807,52,1
34abb57ae7ba142b6876eb7189e936e5,grocery_pos,304.69,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375838473,27.422376,-82.2434,20200807,28,1
0826e227950f34b3d624a0994e118c52,shopping_pos,896.5,F,TX,75452,33.4044,-96.2238,4090,Sub,1375838653,33.653558,-96.236969,20200807,44,1
4cda3a70748f29a7e8df61228aa699fe,gas_transport,13.62,F,TX,75452,33.4044,-96.2238,4090,Sub,1375839138,33.723425,-95.81658,20200807,44,1
81463f714b028efca1625af53a71180c,gas_transport,10.97,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375839313,47.952296,-96.735687,20200807,44,1
9e75e2e8172804c26313a3bba190ca55,food_dining,131.09,F,TX,75452,33.4044,-96.2238,4090,Sub,1375840902,33.674222,-95.657028,20200807,44,1
5721f7c132c12dfc70d265edffc34dce,gas_transport,13.63,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375842237,47.20493,-96.306157,20200807,44,1
17b9a97dd981d8ee630348ec0a857877,grocery_pos,362.44,F,TX,75452,33.4044,-96.2238,4090,Sub,1375842465,33.854298,-96.6206,20200807,44,1
b9075ba1f52dbb4947b875d1c77f0c0b,misc_net,814.59,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375842827,27.576053,-82.53643,20200807,28,1
8e7d6c415a3bab024277fcbb83549b63,misc_pos,844.57,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375843171,46.138938,-96.161376,20200807,44,1
a26df664f5745f3170d42e4687ba216b,grocery_pos,329.02,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375843213,26.769535,-81.917306,20200807,28,1
9c8a4fc8aa4204d4b0b9e471f477c00d,misc_net,695.52,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375843450,27.407403,-82.662143,20200807,28,1
47db355767610ef24f6a36b1546d2f5b,grocery_net,16.19,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375843659,41.64395,-74.215707,20200807,52,1
b3b6db54a038f4d98ed369c88051774b,shopping_pos,850.9,F,TX,75452,33.4044,-96.2238,4090,Sub,1375846223,34.346047,-96.202708,20200807,44,1
70382df57e2fa5ce5a91377fd9462149,misc_net,778.4,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375847769,48.016888,-96.653005,20200807,44,1
e6cbba31353032b7e7bc9f69b6a59cb8,gas_transport,18.5,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375855635,40.586809,-74.576538,20200807,52,1
0e7bb135ec2801b8c33c6dace11a0248,grocery_net,10.87,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375860902,40.104288,-75.053949,20200807,52,1
981a7287f961a993009c455602090fa8,food_dining,138.22,F,TX,75452,33.4044,-96.2238,4090,Sub,1375874934,32.712568,-95.559436,20200807,44,1
5e2b8e3fec8d862bd83d1048bc7192be,personal_care,52.82,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375887812,40.870952,-73.768359,20200807,52,1
5a11ae49aef235d54df952d5ee2d0705,kids_pets,17.4,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375897903,46.617234,-97.660782,20200807,44,1
96ad34b53904db8c40cf30b61ea17705,health_fitness,18.86,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375904812,28.384954,-80.841678,20200807,28,1
12424e1052efb80b67270176a0dd1b30,kids_pets,21.16,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375910757,26.693036,-82.674109,20200807,28,1
19cc7bc8eb934c78de48fc8bc4fe8d91,kids_pets,21.22,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375912963,48.057439,-97.168901,20200807,44,1
cf197cde737709efaf86c1066b908b62,personal_care,20.96,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375913175,47.485983,-97.511415,20200807,44,1
cbf796902763fd030c35546f09527cef,shopping_net,1171.12,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375914393,39.769553,-75.031189,20200807,52,1
80a1a271990ee56b0c6d5e31013962ee,shopping_pos,1043.4,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375914468,41.786423,-101.020784,20200807,39,1
f0edef50e41d8354cc6f55dab491d23a,misc_pos,10.46,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375914869,26.780913,-80.919804,20200807,28,1
cb535f8f79cc09361832c2df456473eb,kids_pets,20.9,F,TX,75452,33.4044,-96.2238,4090,Sub,1375915691,33.545252,-95.448972,20200807,44,1
a2be7e96f8b9302f6ea62a4bf0aeaffa,misc_pos,7.8,M,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1375916359,27.908464,-81.273777,20200807,28,1
40ec2eb509eee02156eb1fc5bd164247,shopping_net,815.62,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375917454,41.507465,-74.528902,20200807,52,1
a9e8385170dbd301101eff3695e161ca,entertainment,498.78,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375917504,46.493104,-97.390103,20200807,44,1
38633a56e0f918113fb9fba82fd55148,shopping_pos,1079.08,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375917832,41.779142,-100.942277,20200807,39,1
c9d60e46517a66d3fc31737736dd4e2f,food_dining,127.17,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375918007,41.550923,-100.194191,20200807,39,1
18af4df0c5afda3d524cff8bb6ef5f92,kids_pets,22.62,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375918635,40.457291,-101.045061,20200807,39,1
78f5e7b210280752236ec2347977c917,health_fitness,20.84,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375919001,40.450803,-101.814364,20200807,39,1
25c21a1fe8f04865ae0c5aafa3d41b61,grocery_pos,333.49,F,NJ,7980,40.6774,-74.4968,2307,Science writer,1375919306,40.111432,-75.304048,20200807,52,1
e7adea19f8f25742aece0d31b0585a94,home,228.94,F,TX,75452,33.4044,-96.2238,4090,Sub,1375919869,33.939739,-96.337567,20200807,44,1
6808fe151eb67085a7942f3b0040b391,gas_transport,8.3,M,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1375920786,34.143005,-87.163133,20200808,42,1
eae4540e06b3f0158a76ccb86106d901,gas_transport,9.46,F,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1375921156,42.241052,-93.266219,20200808,65,1
563f710e03fe0a2e06eebeb46307bbaf,shopping_net,1107.33,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375927322,40.427648,-100.746378,20200808,39,1
dd7f4a98118c7435e2e2d41ce2266976,grocery_net,8.22,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375927492,46.831307,-96.349532,20200808,44,1
ed037bf9087620bade94230a48f44a84,shopping_net,882.83,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375927667,42.010574,-102.108069,20200808,39,1
398c9d221d4fb18eaff5af1007044de0,grocery_pos,358.55,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375927993,41.571712,-101.868459,20200808,39,1
f2168997827ec90bb1c46ef25dbfc8dd,shopping_pos,1051.31,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375928039,42.080129,-101.566291,20200808,39,1
b93c1ddf3741b95405bf48510bf1ba95,gas_transport,11.6,M,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1375928106,34.692893,-85.278239,20200808,42,1
d2680463b43aa827680eec7b6c26305e,shopping_pos,819.05,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375929369,47.079307,-97.195856,20200808,44,1
62ad0340ed20d75709c28d938209fca3,misc_net,762.62,M,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1375929639,34.249657,-85.394735,20200808,42,1
9376217246d97b643b9da6da457bbce0,misc_net,766.03,M,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1375931806,34.445289,-86.869177,20200808,42,1
bbf9fd1375c52b89e5a15ed9158b1560,misc_net,954.19,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375932680,46.918994,-95.855367,20200808,44,1
527a8c4a823ddaaedb3d143239f932c0,grocery_pos,364.36,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375933277,47.221459,-97.331413,20200808,44,1
954d589226e71cf362acae9ae28ebc66,grocery_pos,327.12,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1375934010,46.479977,-96.524942,20200808,44,1
b9c7cacd0dc9537bafd64a207a6afa12,grocery_pos,284.14,M,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1375950342,33.679775,-85.926354,20200808,42,1
c0df88b80a8e6b48edf5a7c5826dfb20,kids_pets,20.67,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1375993763,41.015482,-102.118026,20200808,39,1
873e753bf1a897daf144b2fe9b039fd2,travel,10.45,F,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1375999332,41.593729,-94.291725,20200808,65,1
2674f6a8895b894bd1c93c208d7e7d8d,personal_care,21.7,F,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1375999666,42.366847,-92.708153,20200808,65,1
46b7d863b316eb5e0850ea5d767c5cdb,shopping_pos,877.38,F,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1375999997,41.539204,-94.26698,20200808,65,1
5b810f68af2b0c1dcb8a138c55c71905,shopping_net,931.91,F,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1376000227,41.129931,-94.381911,20200808,65,1
46d0fa9918809a768f5475128d3d76c7,grocery_pos,290.4,F,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1376000743,41.967764,-93.884543,20200808,65,1
e945cebdbeafc4fe0eb71b9a10d867f7,entertainment,471.23,F,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1376000776,41.156542,-94.007862,20200808,65,1
844be598e478cbf1ec433e87b419fa8c,travel,10.62,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1376000981,40.66627,-101.860761,20200808,39,1
87ab42820eda8ee629eb698d8c9b485f,kids_pets,19.92,F,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1376003091,46.801282,-97.322618,20200808,44,1
15cbe4ad9e7a930a24e1f66a0c483ff0,entertainment,510.36,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1376003338,41.880136,-100.329785,20200808,39,1
51e8bfa7fa6deacc3cc6eed911b20dfd,health_fitness,22.93,F,NE,69165,41.1558,-101.136,1789,Insurance broker,1376005316,42.016051,-101.568851,20200808,39,1
